PropertyID,Bldg Type,Bldg Subtype,Sale Status,Active Marketing Date,Under Contract Date,Sold Date,Address,City,State,Zip,Bldg Name,Business Park,Market,Submarket,Micromarket,Bldg Class,Bldg Status,Tenancy,Bldg Size at Sale,Bldg Size,Sales Price,Price Est?,Portfolio?,Sale is Confidential,Parcel Size (acres),Parcel Number,Cap Rate,Occupancy at Sale,Asset Profile,Buyer,Buyer Company Participation %,Buyer Company Countries,Seller,Buyer Broker Company,Seller Broker Company,CAs,Tours,Bids,Construction Materials,Dock Configuration Type,Industrial AC,Crane Served?,Crane Comments,Submarket Cluster,Custom Cluster,Stories,Build Date,Renovated Date,Landlord Leasing Company,Management Company,Sale Type,Latitude,Longitude,Is Federal Sale?,Most Expensive Street?
28510,Office,Office,Sold,,,12/1/2005,2001 York Rd,Oak Brook,Illinois,60523,2001 York Center Oak Brook,,Chicago,Eastern East-West,Oak Brook,A,Existing,,"184,017","190,000","$40,510,000",No,No,No,,06-24-403-008,,10000%,,KBS Realty Advisors,1.0000,,Leslie Pime,,,,,,,,,,,Suburban,,6,1/1/1999,,Marc Realty,GlenStar Properties,Acquisition,41.850647,-87.928551,No,No
28145,Office,Office,Sold,,,12/1/2005,1200 Lakeside Dr,Bannockburn,Illinois,60015,Bannockburn Centre,College Park,Chicago,North Lake County,,A,Existing,,"257,191","260,084","$18,700,000",No,No,No,,16-19-105-018,,10000%,,Tishman Speyer,1.0000,,Spitzer Family,,,,,,,,,,,Suburban,,3,6/1/1999,1/1/2016,JLL,Walton Street Capital,Acquisition,42.194292,-87.882447,No,No
28502,Office,Office,Sold,,,11/5/2005,2000 W AT&T Dr,Hoffman Estates,Illinois,60192,2000 West AT&T,AT&T,Chicago,Northwest,,A,Existing,,"1,300,000","1,300,000","$57,675,000",No,Yes,No,,01-36-301-007-0000,670.0%,0%,,Sumitomo Corporation of America,1.0000,,CBRE Global Investors,,,,,,,,,,,Suburban,,4,1/1/1991,1/1/1995,JLL,Lincoln Property Company,Acquisition,42.072214,-88.128891,No,No
28506,Office,Office,Sold,,,11/5/2005,2001 Lakewood Blvd,Hoffman Estates,Illinois,60192,2001 Lakewood,AT&T,Chicago,Northwest,,A,Existing,,"287,000","281,386","$54,725,329",No,Yes,No,,01-36-301-013-0000,670.0%,200%,,Balfour Pacific,1.0000,,"Bixby Bridge Capital LLC, Franklin Partners",,,,,,,,,,,Suburban,,6,1/1/1980,,Avison Young,John Buck Company,Acquisition,42.073588,-88.129929,No,No
28005,Office,Office,Sold,,,10/7/2005,1000 E Warrenville Rd,Naperville,Illinois,60563,1000 East Warrenville,Naperville Woods Office Center,Chicago,Western East-West,,A,Existing,,"267,000","267,000","$12,084,892",No,No,No,,08-06-202-017,,8810%,,Millbrook Real Estate Company,"0.5000, 0.5000",",",C-III Asset Management,,Keystone Realty Group,,,,,,,,,Suburban,,4,1/1/1988,,CBRE,Arden Realty,Acquisition,41.807579,-88.132317,No,No
5459,Office,Office,Sold,,,10/7/2005,550 W Jackson Blvd,Chicago,Illinois,60661,550 West Jackson,,Chicago,West Loop,,A,Existing,Multi-Tenant,"406,041","405,000","$6,574,987",No,No,No,,17-16-113-002-0000,580.0%,8100%,,"Angelo, Gordon & Company, White Oak Realty Partners, Fulcrum Asset Advisors","0.4500, 0.4500, 0.1000",", ,",Barings Real Estate Advisors,,Eastdil Secured,,,,,,,,,CBD,,18,1/1/2001,,R2 Companies,CBRE,Acquisition,41.878299,-87.641727,No,No
3642,Office,Office,Sold,,,9/30/2005,123 N Wacker Dr,Chicago,Illinois,60606,123 North Wacker,,Chicago,West Loop,Wacker West,A,Existing,Multi-Tenant,"540,621","540,621","$22,950,000",No,No,No,,17-09-441-001-0000,600.0%,9700%,,JMS Capital Group,1.0000,,Beacon Capital Partners,,HFF (dba JLL),,,,,,,,,CBD,,30,1/1/1986,2/1/2001,Colliers International,CBRE,Acquisition,41.884157,-87.636553,No,Yes
29462,Office,Office,Sold,,,9/28/2005,9450 W Bryn Mawr Ave,Rosemont,Illinois,60018,Columbia Centre II,Columbia Centre,Chicago,O'Hare,,A,Existing,,"148,927","149,319","$62,100,000",No,No,No,,12-03-310-012-0000,647.0%,7080%,,"Bixby Bridge Capital LLC, Franklin Partners",1.0000,,Lincoln Property Company,,CBRE,,,,,,,,,Suburban,,7,1/1/1988,,Colliers International,Cushman & Wakefield,Acquisition,41.981004,-87.864125,No,No
28263,Office,Office,Sold,,,9/9/2005,150 N Martingale Rd,Schaumburg,Illinois,60173,150 North Martingale,Woodfield Corporate Ctr,Chicago,Northwest,Schaumburg,A,Existing,Multi-Tenant,"277,300","277,300","$15,556,000",No,Yes,No,,07-24-201-017-0000,,8280%,,"GlenStar Properties, Walton Street Capital",1.0000,,"M&J Wilkow, HCI Capital",,Cushman & Wakefield,,,,,,,,,Suburban,,8,1/1/1982,1/1/2018,Cushman & Wakefield,NAI Hiffman,Acquisition,42.031513,-88.035058,No,No
28491,Office,Office,Sold,,,9/9/2005,200 N Martingale Rd,Schaumburg,Illinois,60173,200 North Martingale,Woodfield Corporate Ctr,Chicago,Northwest,Schaumburg,A,Existing,Multi-Tenant,"255,675","242,492","$15,400,000",No,Yes,No,,,,7410%,,KBS Realty Advisors,1.0000,,KBS Realty Advisors,,Cushman & Wakefield,,,,,,,,,Suburban,,12,1/1/1982,1/1/1994,JLL,Hines,Acquisition,42.031532,-88.032828,No,No
3171,Office,Office,Sold,,,9/6/2005,100 N Riverside Plz,Chicago,Illinois,60606,Boeing Building,,Chicago,West Loop,,A,Existing,,"1,179,220","778,574","$11,000,000",No,No,No,,17-09-334-005-0000,,8800%,,"Romanek Properties, Syndicated Equities",1.0000,,Northwestern Mutual,,CBRE,,,,,,,,,CBD,,36,1/1/1990,,CBRE,Walton Street Capital,Owner-User,41.883437,-87.638789,No,No
28403,Office,Office,Sold,,,8/24/2005,1815 S Meyers Rd,Oakbrook Terrace,Illinois,60181,Oakbrook Terrace III,Oakbrook Terrace Corporate Center,Chicago,Eastern East-West,Oak Brook,A,Existing,Multi-Tenant,"232,052","232,052","$107,000,000",No,No,No,,06-21-308-002,700.0%,8210%,,Prudential Insurance Company of America,"0.5000, 0.5000",",","Hines Securities, Inc., CalPERS",,CBRE,,,,,,,,,Suburban,,10,1/1/1991,1/1/2002,NAI Hiffman,JLL,Acquisition,41.848224,-87.989987,No,No
28612,Office,Office,Sold,,,8/19/2005,2275 Cabot Dr,Lisle,Illinois,60532,Corporate Lakes IV,Corporate Lakes,Chicago,Western East-West,,A,Existing,,"94,375","94,375","$303,597,000",No,No,No,,,,10000%,,"Middleton Properties, ASA Properties",1.0000,,"PGIM Real Estate, CRIC Capital",,,,,,,,,,,Suburban,,4,1/1/1996,,NAI Hiffman,Prudential Insurance Company of America,Acquisition,41.809293,-88.100151,No,No
28774,Office,Office,Sold,,,7/28/2005,3 Overlook Pt,Lincolnshire,Illinois,60069,Three Overlook Point,Lincolnshire Corporate Center,Chicago,North Lake County,,A,Existing,,"290,143","290,143",$0,No,Yes,No,,15-22-403-023,,10000%,,"PGIM Real Estate, Panattoni Development Company",1.0000,,MetLife,,,,,,,,,,,Suburban,,6,1/1/1991,1/1/2015,MB Real Estate Services,Baxalta,Acquisition,42.187511,-87.933647,No,No
28481,Office,Office,Sold,,,7/28/2005,2 Overlook Pt,Lincolnshire,Illinois,60069,Two Overlook Point,Lincolnshire Corp Center,Chicago,North Lake County,,A,Existing,,"321,320","318,403","$34,600,000",No,Yes,No,,,,580%,,Fulcrum Asset Advisors,1.0000,,Blackstone Group,,,,,,,,,,,Suburban,,5,1/1/1997,,JLL,Millbrook Real Estate Company,Acquisition,42.186104,-87.93383,No,No
27968,Office,Office,Sold,,,7/28/2005,1 Overlook Pt,Lincolnshire,Illinois,60069,One Overlook Point,Lincolnshire Corporate Center,Chicago,North Lake County,,A,Existing,,"212,227","206,626","$35,000,000",No,Yes,No,,15-22-403-018,,5370%,,"Hamilton Partners, Long Wharf Capital LLC",1.0000,,BP North America,,,,,,,,,,,Suburban,,6,1/1/1989,,NAI Global,MB Real Estate Services,Acquisition,42.184769,-87.931789,No,No
28444,Office,Office,Sold,,,7/25/2005,1901 N Roselle Rd,Schaumburg,Illinois,60173,Chatham Centre,,Chicago,Northwest,Schaumburg,A,Existing,,"205,614","205,614","$71,600,000",No,No,No,,07-10-200-016-0000,,6720%,,Duke Realty Corporation,1.0000,,Blackstone Group,,Cushman & Wakefield,,,,,,,,,Suburban,,10,1/1/1990,,The Duchossois Group,American Landmark Properties Ltd,Acquisition,42.06142,-88.07811,No,No
4829,Office,Office,Sold,,,7/15/2005,300 S Wacker Dr,Chicago,Illinois,60606,300 S Wacker,,Chicago,West Loop,Wacker West,A,Existing,Multi-Tenant,"561,865","535,726","$65,270,000",No,No,No,,17-16-226-005-0000,700.0%,8500%,,Group RMC,1.0000,,PGIM Real Estate,,CBRE,,,,,,,,,CBD,,35,1/1/1971,1/1/1990,Colliers International,Forest City Realty Trust,Acquisition,41.877625,-87.63708,No,Yes
28817,Office,Office,Sold,,,6/18/2005,3075 Highland Pky,Downers Grove,Illinois,60515,Highland Landmark I,Highland Landmark,Chicago,Eastern East-West,,A,Existing,Multi-Tenant,"280,000","280,000","$31,875,381",No,No,No,,06-23-102-032,650.0%,8730%,,The Davis Companies,1.0000,,Blackstone Group,,Cushman & Wakefield,,,,,,,,,Suburban,,8,1/1/1997,,JLL,Colliers International,Acquisition,41.832321,-88.004616,No,No
28051,Office,Office,Sold,,,6/1/2005,10255 W Higgins Rd,Rosemont,Illinois,60018,O'Hare International Center II,O'Hare International Office Center,Chicago,O'Hare,,A,Existing,,"258,971","258,971","$58,335,000",No,Yes,No,,09-33-311-052-0000,,8390%,,Brookfield Office Properties,1.0000,,PNW Corporation,,,,,,,,,,,Suburban,,9,1/1/1987,,NAI Global,Zeller Realty Group,Acquisition,41.996062,-87.882307,No,No
28052,Office,Office,Sold,,,6/1/2005,10275 W Higgins Rd,Rosemont,Illinois,60018,O'Hare International Center I,O'Hare International Office Center,Chicago,O'Hare,,A,Existing,,"257,808","257,808","$9,300,000",No,Yes,No,,12-03-101-013-0000,,7170%,,FD Stonewater,1.0000,,Sun Life Institutional Investments,,,,,,,,,,,Suburban,,9,1/1/1984,,CBRE,EQ Office,Acquisition,41.996437,-87.883636,No,No
4440,Office,Condo,Sold,,,6/1/2005,203 N LaSalle St,Chicago,Illinois,60601,203 North LaSalle,,Chicago,Central Loop,,A,Existing,,"750,000","750,000","$77,000,000",No,No,No,,17-09-420-017-0000,,9600%,,"Carnegie Realty, D2 Realty Services",1.0000,,"RAK, Lehman Brothers",,,,,,,,,,,CBD,,27,1/1/1985,,JLL,JLL,Acquisition,41.886032,-87.632052,No,No
5319,Office,Office,Sold,,,6/1/2005,500 W Madison St,Chicago,Illinois,60661,Accenture Tower,,Chicago,West Loop,,A,Existing,,"1,455,688","1,369,689","$60,149,950",No,No,No,,17-09-342-002-0000,,6500%,,Teachers Retirement System of Illinois,1.0000,,LaSalle Bank Corporation,,,,,,,,,,,CBD,,40,1/1/1987,,Hines,JLL,Acquisition,41.88295,-87.640182,No,No
29173,Office,Office,Sold,,,5/27/2005,6133 N River Rd,Rosemont,Illinois,60018,Riverway East,Riverway Office Park,Chicago,O'Hare,,A,Existing,,"284,241","284,241","$17,426,950",Yes,Yes,No,,07-11-202-034-0000,,9870%,,Signature Office REIT,1.0000,,CMK Development Corp,,,,,,,,,,,Suburban,,11,1/1/1987,1/1/2016,Newmark Knight Frank,Piedmont Office Realty Trust,Acquisition,41.987671,-87.857677,No,No
29456,Office,Office,Sold,,,5/27/2005,9399 W Higgins Rd,Rosemont,Illinois,60018,Riverway West,Riverway Office Park,Chicago,O'Hare,,A,Existing,,"260,992","260,992","$8,200,000",Yes,Yes,No,,12-03-103-011-0000,,9500%,,American Executive Developers,1.0000,,Hamilton Partners,,,,,,,,,,,Suburban,,11,1/1/1989,,JLL,Hearn Company,Acquisition,41.988638,-87.857773,No,No
28923,Office,Office,Sold,,,5/20/2005,4 Overlook Pt,Lincolnshire,Illinois,60069,Four Overlook Point,Lincolnshire Corp Center,Chicago,North Lake County,,A,Existing,,"818,686","818,686","$57,867,861",No,No,No,,,,10000%,,Vornado Realty Trust,1.0000,,CBRE Global Investors,,,,,,,,,,,Suburban,,6,1/1/1998,,Avison Young,Zeller Realty Group,Acquisition,42.189762,-87.93029,No,No
4709,Office,Office,Sold,,,4/13/2005,250 S Wacker Dr,Chicago,Illinois,60606,250 South Wacker,,Chicago,West Loop,Wacker West,A,Existing,,"244,961","244,961","$302,400,000",No,No,No,,17-16-215-002-0000,,3900%,,"Ohio Public Employees Retirement System, Parkway Properties","0.5000, 0.5000",",",The Praedium Group,,,,,,,,,,,CBD,,16,1/1/1958,1/1/2006,Colliers International,Cushman & Wakefield,Acquisition,41.878599,-87.637148,No,Yes
29070,Office,Office,Sold,,,3/15/2005,5215 Old Orchard Rd,Skokie,Illinois,60077,5215 Old Orchard,,Chicago,North Cook County,,A,Existing,Multi-Tenant,"209,625","209,625","$85,750,000",No,No,No,,10-09-309-034-0000,,8810%,,Cole Credit Property Trust III,1.0000,,Barings Real Estate Advisors,,Cushman & Wakefield,,,,,,,,,Suburban,,12,1/1/1984,,CBRE,Hearn Company,Acquisition,42.060295,-87.757388,No,No
4385,Office,Office,Sold,,,1/31/2005,200 W Madison St,Chicago,Illinois,60606,200 West Madison,,Chicago,West Loop,,A,Existing,Multi-Tenant,"1,066,900","1,066,900","$24,675,000",No,No,No,,17-09-456-003-0000,,8380%,,"Parkway Properties, Faison",1.0000,,"Angelo, Gordon & Company, White Oak Realty Partners, Fulcrum Asset Advisors",,,,,,,,,,,CBD,,45,1/1/1983,,CBRE,JLL,Acquisition,41.882192,-87.634349,No,No
29069,Office,Office,Sold,,,12/28/2004,5202 Old Orchard Rd,Skokie,Illinois,60077,Old Orchard Tower,Old Orchard Towers,Chicago,North Cook County,,A,Existing,,"168,049","168,049","$9,500,000",No,Yes,No,,10-09-102-063-0000,,9030%,,Teachers Retirement System of Illinois,"0.5000, 0.5000",",",MetLife,,Transwestern,,,,,,,,,Suburban,,7,1/1/1983,5/1/2006,JLL,Colliers International,Acquisition,42.064905,-87.757082,No,No
29076,Office,Office,Sold,,,12/28/2004,5250 Old Orchard Rd,Skokie,Illinois,60077,Old Orchard South Tower,Old Orchard Towers,Chicago,North Cook County,,A,Existing,,"167,918","167,918","$340,000,000",No,Yes,No,,10-09-102-061-0000,,8830%,,JMS Capital Group,"0.5000, 0.5000",",",Amberjack,,Transwestern,,,,,,,,,Suburban,,7,1/1/1981,1/1/2006,NAI Hiffman,CBRE,Acquisition,42.063488,-87.758333,No,No
28804,Office,Office,Sold,,,12/28/2004,3010 Highland Pky,Downers Grove,Illinois,60515,Highland Landmark III,Highland Landmark Park,Chicago,Eastern East-West,,A,Existing,Multi-Tenant,"275,197","275,197","$47,500,000",No,No,No,,06-29-307-004,850.0%,4880%,,Triple Net Lease,"0.5000, 0.5000",",","Riverview Realty Partners, Five Mile Capital Partners",,CBRE,,,,,,,,,Suburban,,9,1/1/2000,,Colliers International,Zeller Realty Group,Acquisition,41.83205,-88.008995,No,No
29044,Office,Office,Sold,,,12/14/2004,500 Park Blvd,Itasca,Illinois,60143,500 Park,Hamilton Lakes,Chicago,Northwest,,A,Existing,Multi-Tenant,"450,614","450,614","$133,335,000",No,Yes,No,,,,9080%,,Hamilton Partners,"0.5000, 0.5000",",",Broadway Partners,,Cushman & Wakefield,,,,,,,,,Suburban,,14,1/1/1980,1/1/1991,Newmark Knight Frank,"Accesso Partners, LLC",Acquisition,41.985909,-88.01738,No,No
27971,Office,Office,Sold,,,12/14/2004,1 Pierce Pl,Itasca,Illinois,60143,One Pierce Place,Hamilton Lakes,Chicago,Northwest,,A,Existing,,"578,737","578,737","$22,217,000",No,Yes,No,,,,7530%,,Columbia Property Trust,"0.5000, 0.5000",",",Equus Capital Partners,,Cushman & Wakefield,,,,,,,,,Suburban,,16,1/1/1984,,Colliers International,Piedmont Office Realty Trust,Acquisition,41.987924,-88.016883,No,No
4845,Office,Office,Sold,,,12/10/2004,303 W Madison St,Chicago,Illinois,60606,303 W Madison,,Chicago,West Loop,Wacker West,A,Existing,Multi-Tenant,"310,880","310,880","$10,248,088",No,No,No,,12-03-102-061-0000,760.0%,7900%,,Saban Capital Group,1.0000,,Equus Capital Partners,,CBRE,,,,,,,,,CBD,,26,1/1/1987,2/1/2000,JLL,Arden Realty,Acquisition,41.881553,-87.635568,No,No
28390,Office,Office,Sold,,,11/29/2004,1800 Sherman Ave,Evanston,Illinois,60201,1800 Sherman Office Bldg,1800 Sherman Office Bldg,Chicago,North Cook County,Evanston,A,Existing,Single-Tenant,"135,679","135,679","$344,000,000",No,No,No,2,11-18-119-034-0000,,10000%,,Northwestern Memorial Hospital,1.0000,,Duke Realty Corporation,,,,,,,,,,,Suburban,,8,1/1/1986,,NAI Global,Zeller Realty Group,Owner-User,42.050003,-87.681835,No,No
3222,Office,Office,Sold,,,11/29/2004,101 E Erie St,Chicago,Illinois,60611,,,Chicago,North Michigan Avenue,,A,Existing,,"227,569","230,704","$25,500,000",No,No,No,1,17-10-113-007-0000,687.0%,10000%,,Wells Real Estate Funds,"0.5000, 0.5000",",",Overlook Associates,,,,,,,,,,,CBD,,20,1/1/1984,,Colliers International,,Acquisition,41.894111,-87.625053,No,No
5477,Office,Office,Sold,,,11/29/2004,555 W Monroe St,Chicago,Illinois,60661,PepsiCo Tower,PepsiCo Chicago Plaza,Chicago,West Loop,,A,Existing,Multi-Tenant,"418,769","419,186","$43,300,480",No,No,No,,17-16-107-024-0000,700.0%,9900%,,Equity Commonwealth,1.0000,,Northwestern Mutual,,CBRE,,,,,,,,,CBD,,17,1/1/2002,,CBRE,MB Real Estate Services,Acquisition,41.880283,-87.641563,No,No
28759,Office,Office,Sold,,,11/1/2004,2850 Golf Rd,Rolling Meadows,Illinois,60008,West Tower,West Tower,Chicago,Northwest,,A,Existing,,"299,331","299,331","$9,000,000",No,Yes,No,,08-08-300-008-0000,900.0%,7200%,,Equus Capital Partners,1.0000,,Berkadia,,Cushman & Wakefield,,,,,,,,,Suburban,,11,1/1/1976,1/1/1990,JLL,NAI Hiffman,Acquisition,42.052184,-88.015952,No,No
28720,Office,Office,Sold,,,10/31/2004,2650 Warrenville Rd,Downers Grove,Illinois,60515,Corridors Three,The Corridors,Chicago,Western East-West,,A,Existing,Multi-Tenant,"221,969","221,969","$48,150,000",No,No,No,,08-01-101-018,800.0%,9850%,,"Karasick, Fremont Capital, Shorenstein Properties LLC",1.0000,,Broe Cos,,The Alter Group,,,,,,,,,Suburban,,7,1/1/2001,,Cushman & Wakefield,JLL,Acquisition,41.808461,-88.049841,No,No
28317,Office,Office,Sold,,,10/29/2004,1615 S Lakeside Dr,Waukegan,Illinois,60085,Lakeside Point II,Amhurst Lake Business Prk,Chicago,North Lake County,,A,Existing,Single-Tenant,"98,319","98,319","$12,022,500",No,Yes,No,,,920.0%,10000%,,MJH Corporate Center I LLC,1.0000,,Prentiss Properties Acquisition,,HI Group,,,,,,,,,Suburban,,3,6/1/1998,,Hamilton Partners,JLL,Acquisition,42.330509,-87.885765,No,No
28326,Office,Office,Sold,,,10/29/2004,1675 S Lakeside Dr,Waukegan,Illinois,60085,Lakeside Point I,Amhurst Lake Business Prk,Chicago,North Lake County,,A,Existing,Single-Tenant,"99,657","99,657","$17,465,134",No,Yes,No,,,920.0%,10000%,,Piedmont Office Realty Trust,1.0000,,PGIM Real Estate,,HI Group,,,,,,,,,Suburban,,3,1/1/1990,,Lincoln Property Company,JLL,Acquisition,42.328957,-87.885765,No,No
28329,Office,Office,Sold,,,10/22/2004,1700 E Golf Rd,Schaumburg,Illinois,60173,Two Century Centre,Century Center,Chicago,Northwest,Schaumburg,A,Existing,,"226,387","226,387","$71,992,180",No,No,No,,07-12-400-015-0000,,9610%,,Griffin Capital Corporation,1.0000,,Mark Goodman & Associates,,,,,,,,,,,Suburban,,11,1/1/1989,1/1/2004,Cushman & Wakefield,Farbman Group,Acquisition,42.052831,-88.036676,No,No
28660,Office,Office,Sold,,,9/30/2004,2441 Warrenville Rd,Lisle,Illinois,60532,Westwood 2,Westwood of Lisle,Chicago,Western East-West,,A,Existing,,"148,423","148,423","$52,650,000",No,Yes,No,,08-04-208-001,653.0%,2720%,,Lone Star Funds,1.0000,,"Duke Realty Corporation, JP Morgan Chase & Company",,CBRE,,,,,,,,,Suburban,,6,1/1/1991,1/1/1997,Lillibridge Health Trust,Colliers International,Acquisition,41.807819,-88.097664,No,No
28661,Office,Office,Sold,,,9/30/2004,2443 Warrenville Rd,Lisle,Illinois,60532,Westwood 1,Westwood of Lisle,Chicago,Western East-West,,A,Existing,,"148,063","148,065","$35,872,640",No,Yes,No,,08-04-208-001,653.0%,8050%,,Brandywine Realty Trust,1.0000,,Glenborough,,CBRE,,,,,,,,,Suburban,,6,12/1/1991,1/1/1997,Colliers International,Golub & Company,Acquisition,41.807838,-88.099548,No,No
28509,Office,Office,Sold,,,9/23/2004,2001 Spring Rd,Oak Brook,Illinois,60523,Commerce Plaza I,Commerce Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,,"180,005","187,189",$1,Yes,Yes,No,,06-23-404-032,,9360%,,"Hines, JP Morgan Chase & Company, NYSCRF",1.0000,,"CWCapital Asset Management, LLC",,,,,,,,,,,Suburban,,7,1/1/1980,1/1/1987,Zeller Realty Group,Millbrook Real Estate Company,Acquisition,41.850624,-87.947233,No,No
28515,Office,Office,Sold,,,9/23/2004,2015 Spring Rd,Oak Brook,Illinois,60523,Commerce Plaza II,Commerce Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,,"168,000","168,000","$29,250,000",Yes,Yes,No,,06-23-404-032,,10000%,,HCI Capital,1.0000,,Blackstone Group,,,,,,,,,,,Suburban,,8,1/1/1980,1/1/1987,NAI Hiffman,EQ Office,Acquisition,41.850019,-87.946467,No,No
28521,Office,Office,Sold,,,9/23/2004,2021 Spring Rd,Oak Brook,Illinois,60523,Commerce Plaza III,Commerce Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,,"167,000","167,000","$20,800,000",Yes,Yes,No,,06-23-404-032,,10000%,,MetLife,1.0000,,"Hines, CalPERS",,,,,,,,,,,Suburban,,7,1/1/1980,1/1/1987,Newmark Knight Frank,Colliers International,Acquisition,41.84931,-87.947198,No,No
28011,Office,Office,Sold,,,8/16/2004,1000 Milwaukee Ave,Glenview,Illinois,60025,,,Chicago,North Cook County,,A,Demolished,Multi-Tenant,"405,039","405,039","$13,100,000",No,No,No,,04-32-105-007-0000,,0%,,Bentley Forbes,1.0000,,JP Morgan Chase & Company,,Cushman & Wakefield,,,,,,,,,Suburban,,6,1/1/1975,,Hamilton Partners,Senior Housing Properties Trust,Acquisition,42.074833,-87.864646,No,No
29396,Office,Office,Sold,,,8/11/2004,8725 W Higgins Rd,Chicago,Illinois,60631,O'Hare Plaza I,O'Hare Plaza,Chicago,O'Hare,,A,Existing,,"278,675","278,675","$26,800,000",No,No,No,,12-02-301-010-0000,,8600%,,American Realty Advisors,1.0000,,Continental Automotive,,Cushman & Wakefield,,,,,,,,,Suburban,,11,1/1/1969,1/1/1997,CBRE,Piedmont Office Realty Trust,Acquisition,41.985605,-87.84543,No,No
29398,Office,Office,Sold,,,8/11/2004,8745 W Higgins Rd,Chicago,Illinois,60631,8745 West Higgins,O'Hare Plaza,Chicago,O'Hare,,A,Existing,,"117,299","117,299","$54,500,000",No,No,No,,12-02-301-010-0000,,9670%,,"RAK, Lehman Brothers",1.0000,,"Blackstone Group, JP Morgan Chase & Company",,Cushman & Wakefield,,,,,,,,,Suburban,,4,1/1/1971,1/1/1997,JLL,Zeller Realty Group,Acquisition,41.985931,-87.845223,No,No
28864,Office,Office,Sold,,,7/31/2004,3333 Finley Rd,Downers Grove,Illinois,60515,Finley Point,,Chicago,Eastern East-West,,A,Existing,,"236,440","236,440","$274,050,000",No,No,No,,06-31-200-049,,5880%,,Lone Star Funds,1.0000,,"Simon Property Group, Inc",,,,,,,,,,,Suburban,,10,1/1/1999,,Lincoln Property Company,Golub & Company,Acquisition,41.824451,-88.024643,No,No
4969,Office,Office,Sold,,,7/21/2004,333 W Wacker Dr,Chicago,Illinois,60606,West Wacker 333,,Chicago,West Loop,Wacker West,A,Existing,Multi-Tenant,"867,821","867,821",,No,No,No,,17-09-412-013-0000,640.0%,9500%,,Duke Realty Corporation,"0.8000, 0.2000",",",John Buck Company,,Eastdil Secured,,,,,,,,,CBD,,36,1/1/1982,,Colliers International,Franklin Partners,Acquisition,41.886054,-87.635938,No,Yes
28612,Office,Office,Sold,,,6/5/2004,2275 Cabot Dr,Lisle,Illinois,60532,Corporate Lakes IV,Corporate Lakes,Chicago,Western East-West,,A,Existing,,"94,375","94,375","$81,270,305",No,No,No,,,,0%,,Cole Real Estate Income Strategy Daily Nav Inc.,1.0000,,Blackstone Group,,CBRE,,,,,,,,,Suburban,,4,1/1/1996,,NAI Hiffman,Lincoln Property Company,Acquisition,41.809293,-88.100151,No,No
4933,Office,Office,Sold,,,6/1/2004,325 N Wells St,Chicago,Illinois,60654,325 North Wells,,Chicago,River North,,A,Existing,,"164,945","164,945","$218,000,000",No,No,No,,17-09-405-004-0000,,10000%,,"Ohio Public Employees Retirement System, Parkway Properties","0.5000, 0.5000",",",GAW Capital Partners,,Trammell Crow Company,,,,,,,,,CBD,,11,1/1/1913,1/1/1984,Colliers International,Realty Income Corporation,Acquisition,41.888185,-87.633723,No,No
4655,Office,Office,Sold,,,4/29/2004,233 S Wacker Dr,Chicago,Illinois,60606,Willis Tower,,Chicago,West Loop,Wacker West,A,Existing,,"3,781,045","3,781,045","$400,300,000",No,No,No,,17-16-216-009-0000,780.0%,9000%,,Broe Cos,1.0000,,"GENO, MetLife",,Eastdil Secured,,,,,,,,,CBD,,110,1/1/1973,8/1/2019,CTK,Golub & Company,Acquisition,41.878859,-87.636016,No,Yes
28092,Office,Office,Sold,,,12/31/2003,1100 W Lake Cook Rd,Buffalo Grove,Illinois,60089,Former FedEx,Buffalo Grove Business Park,Chicago,North Lake County,,A,Existing,Single-Tenant,"96,731","96,731","$41,192,307",No,No,No,,15-32-308-013,925.0%,7060%,,"Zeller Realty Group, BDT Capital Partners",1.0000,,MetLife,,Marcus & Millichap,,,,,,,,,Suburban,,4,1/1/1988,,JLL,Walgreens,Acquisition,42.153625,-87.978691,No,No
29435,Office,Office,Sold,,,12/23/2003,909 Davis St,Evanston,Illinois,60201,909 Davis,,Chicago,North Cook County,Evanston,A,Existing,Multi-Tenant,"207,743","207,743","$466,894,923",No,No,No,,11-18-303-015-0000,,8000%,,"Tabani Group, Inc.",1.0000,,Lend Lease,,JLL,,,,,,,,,Suburban,,6,1/1/2002,,,Sterling Bay,Acquisition,42.04758,-87.684111,No,No
28412,Office,Office,Sold,,,12/12/2003,184 Shuman Blvd,Naperville,Illinois,60563,Park Lake Center,,Chicago,Western East-West,,A,Existing,,"131,284","131,284","$64,554,250",No,No,No,,07-01-412-003,,7500%,,Lake Forest Landmark Company LLC,1.0000,,General Motors Pension Fund,,Marcus & Millichap,,,,,,,,,Suburban,,5,1/1/1989,,CBRE,Zeller Realty Group,Acquisition,41.802914,-88.146584,No,No
4996,Office,Office,Sold,,,11/1/2003,35 W Wacker Dr,Chicago,Illinois,60601,Leo Burnett Building,,Chicago,Central Loop,,A,Existing,,"1,118,042","1,118,148","$50,300,000",No,No,No,,17-09-426-030-0000,,9800%,,GE Real Estate,,,De Amertek,,,,,,,,,,,CBD,,50,1/1/1989,,JLL,CBRE,Acquisition,41.886009,-87.629082,No,Yes
